ID_GPS;Country;Partyname;Region;Type_Values;Type_Partysize_vote;V4_Scale;V6_Scale;V8_Scale;V10;V11;V12;V13;V14;V15;V16;V17;Elec_year;PartyPerVote;WVS_LR_MedianVoter;OECD;polity2;FH_Regime;GDP;Longevity
735;Norway;Socialist Left Party;5;1;2;1,8;2,1;5,555555556;2,222222222;1,444444444;1,666666667;2,75;2,222222222;1,375;2;1,111111111;2017;6;5,51;1;10;2;65389,177;82,4
736;Nepal;Communist Party of Nepal (Maoist Centre);6;1;3;1,222222222;4,75;8;6,142857143;1,7;2,571428571;4;2,666666667;2,9;5,5;8,428571429;2017;13,66;-99;0;6;1;2741,4364;71,5
737;Nepal;Communist Party of Nepal;6;1;3;2,444444444;4,5;7,2;6,375;1,8;2,571428571;5,4;2,8;4,444444444;4,142857143;7,428571429;2017;33,25;-99;0;6;1;2741,4364;71,5
738;Nepal;Federal Socialist Forum, Nepal;6;3;2;5,125;3,571428571;4,75;4,428571429;4,375;0,75;5,666666667;3,888888889;1,222222222;3,222222222;8,285714286;2017;4,93;-99;0;6;1;2741,4364;71,5
739;Nepal;New Power Party;6;1;1;3,833333333;2,625;6,222222222;4,5;2,5;2;5,428571429;2,5;2,2;2,555555556;7,166666667;2017;0,9;-99;0;6;1;2741,4364;71,5
740;Nepal;Nepal Worker's Peasants Party;6;2;1;2,363636364;6,75;6;7,833333333;2,142857143;2,2;5,5;3,75;3;6;5;2017;0,6;-99;0;6;1;2741,4364;71,5
741;Nepal;Nepali Congress;6;3;3;7,666666667;2,375;4,7;4,125;4;2,142857143;8;2,571428571;3,714285714;1,8;7,571428571;2017;32,78;-99;0;6;1;2741,4364;71,5
742;Nepal;National People's Front;6;2;1;3;6;5,875;7,333333333;1,833333333;2,4;5,571428571;3,625;2,4;5,8;6,333333333;2017;0,7;-99;0;6;1;2741,4364;71,5
743;Nepal;National Janata Party;6;4;2;5,75;7,25;5,625;2,333333333;5,125;1,8;5,75;3;1,75;1,6;9,2;2017;4,95;-99;0;6;1;2741,4364;71,5
744;Nepal;National Democracy Party;6;4;1;7,25;6,375;5,777777778;5,333333333;6,5;2;4,125;4,333333333;4,571428571;3,5;8,142857143;2017;2,1;-99;0;6;1;2741,4364;71,5
745;New Zealand;ACT;5;3;1;8,3;3,714285714;6;3,25;8;7,5;7,8;3,166666667;5,285714286;2,428571429;3,5;2017;0,5;5,73;1;10;2;36351,5747;81,8
746;New Zealand;Green Party;5;1;2;2,777777778;1,888888889;4;3,333333333;2,777777778;1,25;6,75;1,875;1,875;2,875;0,5;2017;5,9;5,73;1;10;2;36351,5747;81,8
747;New Zealand;New Zealand First Party;5;4;2;6,4;7,875;8,222222222;8,625;4;7,5;5,8;5,2;8,4;3,666666667;7;2017;7,5;5,73;1;10;2;36351,5747;81,8
748;New Zealand;Labour Party;5;1;3;4,285714286;3,333333333;4;4,2;3,833333333;3,875;7,25;2,5;3,125;3,125;1,75;2017;35,8;5,73;1;10;2;36351,5747;81,8
749;New Zealand;National Party;5;4;3;7,375;6,857142857;5,833333333;4,428571429;8;6,333333333;8;4;4,2;3,125;3,8;2017;46;5,73;1;10;2;36351,5747;81,8
750;Pakistan;Awami National Party;6;1;-99;4,571428571;3,666666667;4;5,375;4,6;3,833333333;6,3;2,416666667;1,416666667;2,2;6,272727273;2018;-99;7,18;0;7;1;4939,78;68
751;Pakistan;Balochistan Awami Party;6;4;-99;5;6,166666667;4,75;9,333333333;8,375;3,5;4,8;5;2,285714286;6,166666667;9;2018;-99;7,18;0;7;1;4939,78;68
752;Pakistan;Grand Democratic Alliance;6;4;-99;6,5;7,75;5,6;8,75;8,5;5;6,142857143;4,333333333;3,5;5,5;8,333333333;2018;-99;7,18;0;7;1;4939,78;68
753;Pakistan;Independents;6;4;-99;6;7,666666667;8;-99;10;10;6,666666667;4;10;7,5;9,25;2018;-99;7,18;0;7;1;4939,78;68
754;Pakistan;Movement for Justice;6;2;-99;4,428571429;6,444444444;8,727272727;4,6;3,625;2,3;5,4;1,875;2,166666667;6,5;6,875;2018;-99;7,18;0;7;1;4939,78;68
755;Pakistan;Muttahida Majlis-e-Amal;6;2;-99;4,714285714;9,166666667;7,222222222;6,6;7;5,5;4,111111111;8;8;8,285714286;7,333333333;2018;-99;7,18;0;7;1;4939,78;68
756;Pakistan;Muttahida Qaumi Movement;6;3;-99;5;4,2;6;6,714285714;5,625;3,2;7,111111111;2,333333333;0,444444444;4,2;7,727272727;2018;-99;7,18;0;7;1;4939,78;68
757;Pakistan;Pakistan Muslim League-Qaid;6;4;-99;7,222222222;8,333333333;5,5;5;5,75;3,4;6,3;4,2;4,2;5,8;8,571428571;2018;-99;7,18;0;7;1;4939,78;68
758;Pakistan;Pakistan Muslim League, Nawaz Sharif faction;6;4;-99;5,8;7,875;5,833333333;6,2;4,818181818;5,333333333;6,818181818;2,3;2,166666667;3,9;6,363636364;2018;-99;7,18;0;7;1;4939,78;68
759;Pakistan;Pakistan People’s Party;6;1;-99;3,727272727;3,5;5,333333333;5,571428571;4,153846154;4,25;8,1;1,272727273;1,7;2,333333333;6;2018;-99;7,18;0;7;1;4939,78;68
760;Panama;Democratic Change;2;0;-99;8;-99;7,666666667;7;3,666666667;6,333333333;5,5;5;7;7,333333333;8,5;2019;-99;-99;-99;-99;-99;22674,399;79,4
761;Panama;Democratic Revolutionary Party;2;3;-99;6;3,75;7;6;3,5;2,5;5,5;3;3,5;6;4;2019;-99;-99;-99;-99;-99;22674,399;79,4
762;Panama;Independents;2;1;-99;4;3,5;3,5;3;9;2,5;7;3;3;3;3;2019;-99;-99;-99;-99;-99;22674,399;79,4
763;Panama;Liberal Republican Nationalist Movement;2;4;-99;8,5;7;-99;7;9;7;5,5;3;-99;8;-99;2019;-99;-99;-99;-99;-99;22674,399;79,4
764;Panama;Panemeñista Party;2;4;-99;8;6;7,5;5;2;7;6;3,333333333;-99;7,5;8;2019;-99;-99;-99;-99;-99;22674,399;79,4
765;Peru;Alliance for the Progress of Peru;2;4;2;8;7;9;5,5;5,333333333;7,333333333;-99;5;9;6,666666667;6;2016;6,1;5,75;0;9;2;12793,4949;80,2
766;Peru;Broad Front;2;1;2;1,5;3,428571429;5,6;4,25;1,25;2;5,25;2;1,166666667;5,2;3;2016;9,1;5,75;0;9;2;12793,4949;80,2
767;Peru;Peruvians for Change;2;4;3;8,8;5,833333333;4,6;4,333333333;7,5;8,25;7,25;3,5;6;3,5;4,5;2016;10,5;5,75;0;9;2;12793,4949;80,2
768;Peru;Popular Action;2;4;2;5,6;5,75;4,25;4;4;5,6;-99;3,75;6,333333333;4,2;5,8;2016;4,7;5,75;0;9;2;12793,4949;80,2
769;Peru;Popular Alliance;2;4;2;7,666666667;9;5,5;5,5;7,5;8,5;4;3,5;7,8;9,333333333;8,333333333;2016;5,4;5,75;0;9;2;12793,4949;80,2
770;Peru;Popular Force;2;4;3;7,333333333;8,5;8,25;8,666666667;5,6;8,4;2,6;8,5;8,2;8,142857143;7,8;2016;23,6;5,75;0;9;2;12793,4949;80,2
771;Philippines;Independents;6;1;3;1,666666667;4;8;2;7;4;5,8;4,5;2,833333333;3,6;5,857142857;2013;16,24;6,45;0;8;1;7942,5099;70,5
772;Philippines;Liberal Party;6;3;3;6,888888889;4,818181818;3,454545455;3,5;5,545454545;4,444444444;7,333333333;2,666666667;2,888888889;1,9;4,625;2013;11,32;6,45;0;8;1;7942,5099;70,5
773;Philippines;Nacionalista Party;6;4;3;6,444444444;5,875;7,285714286;4,666666667;5,090909091;5,5;5,857142857;5;4,571428571;4,75;5,833333333;2013;15,3;6,45;0;8;1;7942,5099;70,5
774;Philippines;Nationalist People’s Coalition;6;4;3;7,111111111;6,5;7,857142857;5;5,545454545;5,25;5,833333333;5;4,428571429;3,428571429;6;2013;10,15;6,45;0;8;1;7942,5099;70,5
775;Philippines;Philippine Democratic Party-People's Power;6;4;2;7;5,777777778;7,625;4,333333333;4,7;6,375;4,5;5,428571429;4,166666667;5,625;5,875;2013;4,95;6,45;0;8;1;7942,5099;70,5
776;Philippines;Struggle of Democratic Filipinos;6;4;2;6,2;6;7,25;3;6,25;5,333333333;3,6;5;3,333333333;4,714285714;5,857142857;2013;5,38;6,45;0;8;1;7942,5099;70,5
777;Philippines;United Nationalist Alliance ;6;4;3;5,6;7,5;8,5;4,666666667;6,583333333;5,2;4,5;4,8;2,5;4,875;6,333333333;2013;26,97;6,45;0;8;1;7942,5099;70,5
778;Papua New Guinea;National Alliance Party;6;2;-99;3;9;10;7;8,25;4;6;5,5;10;6,666666667;8;2017;-99;-99;0;5;1;3847,6524;61,1
779;Papua New Guinea;Pangu Party;6;2;-99;3;7,5;7;6;7,666666667;3,25;7,5;5,5;10;5,75;6;2017;-99;-99;0;5;1;3847,6524;61,1
780;Papua New Guinea;Papua New Guinea Party;6;4;-99;6,5;9;8,5;10;8;1;6,666666667;10;1;6;10;2017;-99;-99;0;5;1;3847,6524;61,1
781;Papua New Guinea;People's Labour Party;6;4;-99;9;8,5;10;9;10;4;-99;10;-99;3;10;2017;-99;-99;0;5;1;3847,6524;61,1
782;Papua New Guinea;People's National Congress;6;4;-99;5;9;9,4;10;5;5;5,8;5,5;10;7,4;8;2017;-99;-99;0;5;1;3847,6524;61,1
783;Papua New Guinea;People's Progress Party;6;4;-99;5;7,5;7,5;7;8;2,5;0;10;8,666666667;6,333333333;8;2017;-99;-99;0;5;1;3847,6524;61,1
784;Papua New Guinea;PNG National Party;6;4;-99;9;8,5;10;9;10;4;4;10;9;2;7,333333333;2017;-99;-99;0;5;1;3847,6524;61,1
785;Papua New Guinea;Social Democratic Party;6;4;-99;5;8,5;10;10;8,8;4;-99;0,5;9;3;7,333333333;2017;-99;-99;0;5;1;3847,6524;61,1
786;Papua New Guinea;Triumph Heritage Empowerment Rural Party;6;4;-99;8;9;7;5,5;7,833333333;4;2;3,75;-99;4,5;8,5;2017;-99;-99;0;5;1;3847,6524;61,1
787;Papua New Guinea;United Resources Party;6;4;-99;5,333333333;9;9,25;7;7,5;5,5;6,333333333;10;10;7,333333333;10;2017;-99;-99;0;5;1;3847,6524;61,1
788;Poland;Civic Platform;1;3;-99;7,666666667;4,125;3,727272727;3,181818182;5,2;2,454545455;8,5;2,538461538;2,7;1,615384615;4,875;2015;-99;5,87;1;10;2;28785,5414;78,2
789;Poland;Independents;1;3;-99;5,571428571;3,6;4,333333333;4;7,444444444;3;6,333333333;3;3,5;3,5;2,75;2015;-99;5,87;1;10;2;28785,5414;78,2
790;Poland;Law and Justice;1;2;-99;2,857142857;9,285714286;9,538461538;9,615384615;1,769230769;8,3;1,307692308;8,636363636;8,333333333;8,785714286;7,846153846;2015;-99;5,87;1;10;2;28785,5414;78,2
791;Poland;Polish Peasant Party;1;2;-99;3,777777778;7,7;4;6,8;3,714285714;3,25;4,857142857;4,428571429;3,714285714;2,083333333;6;2015;-99;5,87;1;10;2;28785,5414;78,2
792;Portugal;Democratic Unity Coalition;5;1;2;1,875;3,125;3,833333333;2,285714286;0,428571429;2,625;4,571428571;1,5;2,25;1,857142857;1;2015;8,6;-99;1;10;2;28999,3731;81,3
793;Portugal;Left Bloc;5;1;3;1,125;0,625;4,375;1,75;0,857142857;1,5;6,8;0,625;1;0,714285714;1;2015;10,6;-99;1;10;2;28999,3731;81,3
794;Portugal;People-Animals-Nature;5;1;1;3;2,375;5,5;2,166666667;4,428571429;0,25;6,75;1;1,666666667;0,833333333;2,2;2015;1,4;-99;1;10;2;28999,3731;81,3
795;Portugal;Portugal Ahead;5;4;3;7,4;8;4,833333333;7;8;4,2;8,333333333;2,8;3,333333333;0,714285714;4,25;2015;39,9;-99;1;10;2;28999,3731;81,3
796;Portugal;Socialist Party;5;1;3;2,75;2,714285714;1,714285714;3,4;2,4;2,428571429;8,625;1,142857143;2;0,375;2,285714286;2015;33,6;-99;1;10;2;28999,3731;81,3
797;Paraguay;Authentic Liberal Radical Party;2;4;3;7,555555556;8,363636364;6,125;1,6;4;7,6;5,125;6,857142857;5,857142857;5,6;9;2018;17,74;-99;-99;-99;-99;12067,5363;74,8
798;Paraguay;Beloved Fatherland;2;4;2;9;9,333333333;5;5;8,166666667;8,25;4,7;7,777777778;7;3,625;5,375;2018;4,46;-99;-99;-99;-99;12067,5363;74,8
799;Paraguay;Green Party;2;4;1;5;5,75;5;1;9;0,75;7,25;2,2;1;4;3,5;2018;1,77;-99;-99;-99;-99;12067,5363;74,8
800;Paraguay;Let's Do It;2;4;2;7;8,125;6;3,571428571;6,625;6;5,142857143;7;6,428571429;5,2;6,142857143;2018;3,19;-99;-99;-99;-99;12067,5363;74,8
801;Paraguay;National Crusade Movement;2;4;1;6,333333333;9;9,6;7,833333333;9,4;4,8;1,857142857;7;6,428571429;8,545454545;6,857142857;2018;1,41;-99;-99;-99;-99;12067,5363;74,8
802;Paraguay;National Encounter Party;2;4;2;5;7,25;4,8;2,833333333;6,333333333;4,714285714;6,428571429;3,916666667;3,714285714;3,3;3,571428571;2018;3,18;-99;-99;-99;-99;12067,5363;74,8
803;Paraguay;National Republican Association - Colorado Party;2;4;3;7,8;9,076923077;8;2,5;4;8,375;3,444444444;7,5;7,166666667;6,818181818;9,461538462;2018;39,1;-99;-99;-99;-99;12067,5363;74,8
804;Romania;Alliance of Liberals and Democrats;1;4;2;7,8;6,058823529;7,142857143;6,785714286;7,066666667;6,333333333;4,769230769;3,928571429;4;6,333333333;7,666666667;2016;5,6;5,7;0;9;2;24538,0776;75,5
805;Romania;Democratic Union of Hungarians in Romania;1;4;2;6,090909091;6,1;4,5;6,875;6,636363636;4,7;6,4375;3,583333333;0,571428571;3,866666667;7,5;2016;6,2;5,7;0;9;2;24538,0776;75,5
806;Romania;National Liberal Party;1;4;3;7,75;6,705882353;6,647058824;6,5;6,866666667;5,5;5,833333333;3,588235294;3,769230769;3,928571429;7,933333333;2016;20;5,7;0;9;2;24538,0776;75,5
807;Romania;Party of Social Democracy of Romania - Social Democratic Party;1;2;3;3,944444444;7,095238095;8,421052632;7,142857143;2,1;5,142857143;3,058823529;2,944444444;4,066666667;7,266666667;7,764705882;2016;45,4;5,7;0;9;2;24538,0776;75,5
808;Romania;People's Movement Party;1;4;2;7,5;7,285714286;7,733333333;8,071428571;8,230769231;7,6;4,785714286;4,333333333;5,2;5;8,166666667;2016;5,3;5,7;0;9;2;24538,0776;75,5
809;Romania;Save Romania Union;1;3;2;6,941176471;3,25;5,315789474;5;7,111111111;4,111111111;7,470588235;2,823529412;2,588235294;3,25;5,666666667;2016;8,9;5,7;0;9;2;24538,0776;75,5
810;Russia;A Just Russia;1;2;2;3,666666667;7;7;6;4,181818182;3;4;5,857142857;3,5;4,75;3,125;2016;6,3;5,42;0;4;0;-99;71,1
811;Russia;Liberal Democratic Party of Russia;1;4;3;5;7,727272727;8,583333333;8,909090909;5,125;3,666666667;2;8,5;7,636363636;8,181818182;5,833333333;2016;13,4;5,42;0;4;0;-99;71,1
812;Russia;Party of Growth;1;3;1;8;2,5;4,285714286;3;9,666666667;0;7,4;4,4;2,5;2,833333333;5,25;2016;1,3;5,42;0;4;0;-99;71,1
813;Russia;Party of People's Freedom;1;3;1;6,166666667;1;2,833333333;3,2;8,181818182;2;7,6;3;3;1,333333333;3,857142857;2016;0,7;5,42;0;4;0;-99;71,1
814;Russia;Rodina;1;2;1;3;7,714285714;7,285714286;8,333333333;7;1;2;7,833333333;7,333333333;7,714285714;5,666666667;2016;1,5;5,42;0;4;0;-99;71,1
815;Russia;Russian Ecological Party;1;1;1;4;3;6;3,5;9,8;0,857142857;6;6;4;3;6,5;2016;0,8;5,42;0;4;0;-99;71,1
816;Russia;Russian Party of Pensioners for Justice;1;2;1;2;9;6,833333333;8;5,909090909;0;3,5;8,333333333;5;6;5,5;2016;1,8;5,42;0;4;0;-99;71,1
817;Russia;The Communist Party of the Russian Federation;1;2;3;2,5;8,5;7,4;7,833333333;3,181818182;2;3;7;4,333333333;7,5;2,142857143;2016;13,6;5,42;0;4;0;-99;71,1
818;Russia;United Russia;1;2;3;4,5;7,875;7,166666667;7;5,25;3,5;4;8,4;3;7,111111111;5,875;2016;55,2;5,42;0;4;0;-99;71,1
819;Russia;Yabloko;1;3;1;7,333333333;3,636363636;3,888888889;2,555555556;5,714285714;2,555555556;7,454545455;3,7;2,3;1,833333333;1,7;2016;2;5,42;0;4;0;-99;71,1
820;Rwanda;Democratic Green Party of Rwanda;4;2;-99;2,666666667;7;5;2;6;0,5;8,5;2;3;4;1,5;2018;-99;5,52;0;-3;0;1997,8592;68,3
821;Rwanda;Liberal Party;4;4;-99;5;8;3,4;2;5,75;2,75;6,8;1,4;2,5;7;0;2018;-99;5,52;0;-3;0;1997,8592;68,3
822;Rwanda;Party Imberakuri;4;2;-99;3;8,666666667;5;2;6,6;2;6,2;1;2;4,6;0;2018;-99;5,52;0;-3;0;1997,8592;68,3
823;Rwanda;Rwanda Patriotic Front;4;2;-99;4,4;8,166666667;2,8;3;5,75;2;6;0,833333333;5,5;7,75;5,2;2018;-99;5,52;0;-3;0;1997,8592;68,3
824;Rwanda;Social Democratic Party;4;2;-99;3,25;9,333333333;3,4;2;5,666666667;2;6,6;1,833333333;3;8,5;0;2018;-99;5,52;0;-3;0;1997,8592;68,3
825;Sudan;Democratic Unionist Party;4;4;2;7;9;-99;9;6,5;-99;9;-99;8;-99;9,5;2015;4,8;-99;-99;-99;-99;-99;68,8
826;Sudan;Democratic Unionist Party (led by Jalal al-Digair);4;2;1;3;8;-99;-99;8,5;-99;9;4;-99;4;7;2015;2,6;-99;-99;-99;-99;-99;68,8
827;Sudan;Independents/Other Parties;4;0;2;-99;3,5;0,5;2;6;2;8,5;0;0,5;0,5;1,5;2015;9,2;-99;-99;-99;-99;-99;68,8
828;Sudan;National Congress;4;0;3;-99;10;10;10;0,5;8,5;0,5;10;10;10;10;2015;83,4;-99;-99;-99;-99;-99;68,8
829;Singapore;Independent;6;1;1;4;3,333333333;7;9;8,916666667;7;3;4;2;2,5;1;2015;0,1;-99;0;-2;1;90091,4152;84
830;Singapore;National Solidarity Party;6;1;2;4,666666667;3,8;4,333333333;7,666666667;7,1;7;7;2,666666667;2,666666667;2;1,2;2015;3,5;-99;0;-2;1;90091,4152;84
831;Singapore;People's Action Party;6;2;3;3,571428571;8,846153846;6,25;3,545454545;5,3;4,111111111;7,666666667;3,8;4,111111111;8;3,7;2015;69,9;-99;0;-2;1;90091,4152;84
832;Singapore;People's Power Party;6;2;1;3;5;9;8,4;7,909090909;4;1;3;4,666666667;4,5;3,333333333;2015;1,1;-99;0;-2;1;90091,4152;84
833;Singapore;Reform Party;6;3;1;5,75;2,875;5,333333333;6,6;7;5;7;3;2,4;2,333333333;1,4;2015;2,6;-99;0;-2;1;90091,4152;84
834;Singapore;Singapore Democratic Alliance;6;1;1;4;4;-99;8,333333333;8,636363636;-99;3;3,5;2,5;2,666666667;1,333333333;2015;2,1;-99;0;-2;1;90091,4152;84
835;Singapore;Singapore Democratic Party;6;1;2;2,916666667;2,538461538;5,454545455;7;2,833333333;3,428571429;7;2,818181818;2,083333333;2,5;1,181818182;2015;3,8;-99;0;-2;1;90091,4152;84
836;Singapore;Singapore People’s Party;6;3;1;5,333333333;3,8;3;8,5;7,9;-99;3;3;3;2,75;1,75;2015;2,2;-99;0;-2;1;90091,4152;84
837;Singapore;Singaporeans First;6;2;1;3;5,4;5,5;9,142857143;6,8;7;3,75;2;3;3,666666667;1,5;2015;2,3;-99;0;-2;1;90091,4152;84
838;Singapore;Workers' Party;6;2;3;3,272727273;5,727272727;4,875;6,857142857;2,727272727;2,571428571;8,142857143;3;2,333333333;2,25;1,272727273;2015;12,5;-99;0;-2;1;90091,4152;84
839;Solomon Islands;Democratic Alliance Party;6;0;2;-99;7;4;-99;10;-99;-99;-99;-99;-99;9;2014;7,7;-99;0;8;1;2149,825;63,6
840;Solomon Islands;Independent;6;0;3;-99;7;-99;-99;10;-99;-99;-99;-99;-99;9;2014;55,4;-99;0;8;1;2149,825;63,6
841;Solomon Islands;Kadare Party of Solomon Islands;6;0;2;-99;7;4;-99;10;-99;-99;-99;-99;-99;9;2014;4,6;-99;0;8;1;2149,825;63,6
842;Solomon Islands;People's Alliance Party;6;2;2;4;7;4;-99;10;-99;-99;-99;-99;-99;9;2014;4,4;-99;0;8;1;2149,825;63,6
843;Solomon Islands;Solomon Islands Party for Rural Advancement;6;0;2;-99;7;4;-99;10;-99;-99;-99;-99;-99;9;2014;4,4;-99;0;8;1;2149,825;63,6
844;Solomon Islands;Solomon Islands People First Party;6;2;2;4;7;4;-99;10;-99;-99;-99;-99;-99;9;2014;3,8;-99;0;8;1;2149,825;63,6
845;Solomon Islands;United Democratic Party;6;0;3;-99;7;4;-99;10;-99;-99;-99;-99;-99;9;2014;10,6;-99;0;8;1;2149,825;63,6
846;Sierra Leone;All People's Congress ;4;2;-99;2;7;3;4;1;-99;10;7;8;-99;8;2018;-99;-99;-99;-99;-99;1421,4694;60
847;Sierra Leone;Coalition for Change;4;0;-99;-99;-99;-99;-99;10;-99;10;-99;-99;-99;-99;2018;-99;-99;-99;-99;-99;1421,4694;60
848;Sierra Leone;Independents;4;0;-99;-99;-99;-99;-99;10;-99;-99;-99;-99;-99;-99;2018;-99;-99;-99;-99;-99;1421,4694;60
849;Sierra Leone;National Grand Coalition;4;0;-99;-99;-99;-99;-99;10;-99;10;-99;-99;-99;-99;2018;-99;-99;-99;-99;-99;1421,4694;60
850;Sierra Leone;Sierra Leone People's Party;4;2;-99;2;7;3;2;1;-99;10;7;8;-99;9;2018;-99;-99;-99;-99;-99;1421,4694;60
852;El Salvador;Christian Democratic Party;2;4;-99;5,75;8,5;3,666666667;1;3,75;5,75;6,5;6;4;5;4,2;2018;-99;6,3;0;8;2;7393,0067;75,8
853;El Salvador;Farabundo Marti National Liberation Front;2;1;-99;2,4;4;5,166666667;2,5;2,5;2,25;8;3,2;2;4,333333333;5,4;2018;-99;6,3;0;8;2;7393,0067;75,8
855;El Salvador;Grand Alliance for National Unity;2;4;-99;7,5;8,2;6,8;6;6,5;6;6,25;7,5;8;5,333333333;5,333333333;2018;-99;6,3;0;8;2;7393,0067;75,8
858;El Salvador;National Coalition Party;2;4;-99;8,2;8,8;5,25;1;8,333333333;8;4,333333333;8,2;8;6,5;8,2;2018;-99;6,3;0;8;2;7393,0067;75,8
860;El Salvador;Nationalist Republican Alliance;2;4;-99;8,833333333;9;5,2;1;8,666666667;9;5,6;8,2;9;5,6;7,333333333;2018;-99;6,3;0;8;2;7393,0067;75,8
861;Somalia;Democratic Party of Somalia;4;4;-99;8;6;8;-99;10;7;-99;9;8;5,5;4;-99;-99;-99;-99;-99;-99;-99;58
862;Somalia;Greater Somalia League;4;0;-99;-99;3;-99;-99;10;-99;0;-99;-99;8;0;-99;-99;-99;-99;-99;-99;-99;58
863;Somalia;Peace and Development Party;4;4;-99;9;5;9;9;10;7;-99;5,5;-99;7;4,5;-99;-99;-99;-99;-99;-99;-99;58
864;Somalia;Somali African National Union;4;0;-99;-99;-99;-99;-99;10;-99;3;-99;-99;9;0;-99;-99;-99;-99;-99;-99;-99;58
865;Somalia;Somali Youth League;4;3;-99;7;1;10;-99;10;-99;0;-99;-99;2;0;-99;-99;-99;-99;-99;-99;-99;58
866;Somalia;Somalia Green Party;4;1;-99;2;4;3;-99;10;1;7;1,5;3;2;2;-99;-99;-99;-99;-99;-99;-99;58
867;Somalia;Tayo Party;4;1;-99;3;2;3;-99;10;2;8;6;3;5,5;0;-99;-99;-99;-99;-99;-99;-99;58
868;Serbia;Coalition for a Better Serbia;1;3;2;6;3;3;0,5;3,75;0,666666667;8,333333333;1,666666667;0,666666667;1,75;1;2016;5;-99;0;-99;2;16049,2791;76,2
869;Serbia;Democratic Party;1;1;2;3,666666667;1,5;2,75;1,333333333;1,333333333;1,5;9,5;0,25;0;1,25;3,333333333;2016;6;-99;0;-99;2;16049,2791;76,2
870;Serbia;Democratic Party of Serbia-Dveri;1;4;2;6,5;7,75;2;4,5;3;1;4;2;3,75;2,5;4;2016;5;-99;0;-99;2;16049,2791;76,2
871;Serbia;Enough is Enough;1;3;2;6;3,666666667;2,666666667;2;5;1;9;2;2;2,666666667;1,5;2016;6;-99;0;-99;2;16049,2791;76,2
872;Serbia;Serbian Progressive Party;1;4;3;6,333333333;9;10;5,5;6,5;8;0,333333333;5,5;6;10;10;2016;48;-99;0;-99;2;16049,2791;76,2
873;Serbia;Serbian Radical Party;1;4;2;6,333333333;9,75;9,25;8,75;9;8;0,25;7,666666667;9,25;9,25;9,75;2016;8,1;-99;0;-99;2;16049,2791;76,2
874;Serbia;Socialist Party of Serbia;1;2;3;2,5;6,5;8,5;5,5;3;8,5;1;4,5;3,333333333;8,75;9,75;2016;10,9;-99;0;-99;2;16049,2791;76,2
875;Sao Tome and Principe;Force for Change Democratic Movement - Democratic Convergence Party;4;0;1;9;-99;8;-99;3;2;10;4,5;-99;4,5;5,5;2018;0,095;-99;0;-99;2;3033,393;-99
876;Sao Tome and Principe;Independent Democratic Action;4;0;1;2;-99;6;-99;3;4;10;4,5;-99;5,5;9,5;2018;0,4181;-99;0;-99;2;3033,393;-99
877;Sao Tome and Principe;Movement for the Liberation of Sao Tome and Principe-Social Democratic Party;4;0;1;8;-99;5,5;-99;2,5;2;10;4,5;-99;5,5;9;2018;0,4032;-99;0;-99;2;3033,393;-99
878;Sao Tome and Principe;Sao Tome and Principe Independent Citizen Movement Party;4;0;1;0;-99;5,5;-99;9;-99;-99;4,5;-99;2;4,5;2018;0,0211;-99;0;-99;2;3033,393;-99
879;Suriname;A Combination;2;0;3;-99;5;9;6;7,5;3;5;3;2;5,5;6,333333333;2015;10,5;-99;0;5;2;13762,8019;71,6
880;Suriname;National Democratic Party;2;2;3;3,333333333;5,5;8,4;3;3,5;3,75;3,666666667;4;3,5;7,5;7,75;2015;45,5;-99;0;5;2;13762,8019;71,6
881;Suriname;Party for Democracy and Development through Unity;2;1;2;3;3;2,75;4;8;2,5;6;2;2,5;3;2,333333333;2015;4,3;-99;0;5;2;13762,8019;71,6
882;Suriname;Progressive Reform Party;2;2;3;4;5;2,666666667;4;6,5;3,75;9,5;3,5;2;2,5;5;2015;37,3;-99;0;5;2;13762,8019;71,6
883;Suriname;Progressive Workers' and Farmers' Union;2;1;1;2,666666667;4,75;6,333333333;4;7,25;2,5;2,5;4,5;3,5;1,5;2;2015;0,7;-99;0;5;2;13762,8019;71,6
884;Slovakia;Bridge;1;3;2;7,25;3,75;3,125;3,25;7;3;7,857142857;3;2;1,75;3,5;2016;6,5;5,42;1;10;2;31226,4464;77,2
885;Slovakia;Direction Social Democracy;1;2;3;3,222222222;7,777777778;7,428571429;9,666666667;1,25;8,5;3,285714286;7,666666667;7;7,8;6,833333333;2016;28,3;5,42;1;10;2;31226,4464;77,2
886;Slovakia;Freedom and Solidarity;1;3;3;8,222222222;3,444444444;4,666666667;8,444444444;8,166666667;8,25;4,5;2,666666667;3,6;2,714285714;2,75;2016;12,1;5,42;1;10;2;31226,4464;77,2
887;Slovakia;Network;1;4;2;7;8;2;6;9,666666667;4;10;6;-99;2,5;-99;2016;5,6;5,42;1;10;2;31226,4464;77,2
888;Slovakia;Ordinary People and Independent Personalities;1;4;3;7;7,857142857;6,777777778;8,285714286;5,75;5;4,875;5,5;2,75;3,875;2,75;2016;11;5,42;1;10;2;31226,4464;77,2
889;Slovakia;People's Party - Our Slovakia;1;2;2;3,714285714;9,444444444;8,333333333;10;1,428571429;9;0,5;8,166666667;9,5;9,75;7,833333333;2016;8;5,42;1;10;2;31226,4464;77,2
